Date,Product_Name,Supplier_ID,Order_Quantity,Demand_Quantity,Raw_Material_ID,Raw_Material_Quantity,Lead_Time,Production_Schedule,Production_Capacity,Machine_ID,Defective_Units,Production_Costs,Labor_Hours,Inventory_Levels,Order_Status,Transportation_Costs,Supplier_Rating,Transportation_Mode,Stockout_Risk,Product_Price,Location
2025-03-27,Aqua,SUP_17,956,1210,RM_23,1250,9,2025-04-05,4856,MAC_18,16,8291.15,94,1474,In-Transit,912.02,4,Road,0.57,856.82,"Dennisberg, Indonesia"
2025-03-28,Beng Beng,SUP_8,642,1742,RM_11,2880,10,2025-04-06,4752,MAC_6,29,3468.65,29,4889,Pending,2739.8,2,Road,0.07,647.83,"Lake Fernandoport, Indonesia"
2025-03-29,Pocari Sweat,SUP_20,1245,393,RM_18,1837,5,2025-04-07,3706,MAC_15,26,5250.36,15,1688,Completed,1951.82,3,Sea,0.53,242.93,"Gallowayberg, Indonesia"
2025-03-30,Tolak Angin,SUP_1,374,1676,RM_3,2307,9,2025-04-08,2293,MAC_7,23,4730.89,54,3285,Completed,641.43,1,Air,0.83,853.2,"Michaelland, Indonesia"
2025-03-31,Bintang Beer,SUP_30,170,1571,RM_27,1561,29,2025-04-09,894,MAC_10,41,5800.11,35,2154,Completed,727.51,5,Rail,0.54,707.75,"Alexismouth, Indonesia"
2025-04-01,Indomie Goreng,SUP_16,1298,1261,RM_10,1007,23,2025-04-10,3624,MAC_8,49,4315.69,32,3172,In-Transit,3262.18,3,Sea,0.37,447.76,"East Theodoreville, Indonesia"
2025-04-02,SilverQueen,SUP_16,1416,603,RM_17,2749,26,2025-04-11,4907,MAC_12,38,5219.62,14,4720,In-Transit,4790.38,1,Sea,0.88,989.94,"New Elizabeth, Indonesia"
2025-04-03,Pocari Sweat,SUP_35,961,425,RM_20,1318,27,2025-04-12,3757,MAC_11,6,6953.61,34,1391,Completed,620.87,2,Sea,0.93,343.84,"Wellsberg, Indonesia"
2025-04-04,Kecap ABC,SUP_27,1598,1680,RM_13,717,18,2025-04-13,1463,MAC_10,8,4439.49,13,1727,Pending,2524.96,5,Sea,0.35,108.55,"South Jillchester, Indonesia"
2025-04-05,Pocari Sweat,SUP_14,1844,891,RM_15,1582,7,2025-04-14,1103,MAC_7,15,7001.85,19,4051,Pending,1314.84,3,Rail,0.5,736.12,"Dennisstad, Indonesia"
2025-04-06,Kecap ABC,SUP_11,1859,651,RM_3,170,27,2025-04-15,1232,MAC_5,10,7285.87,43,2740,Pending,1479.88,1,Road,0.98,759.48,"Whitehaven, Indonesia"
2025-04-07,Kopiko,SUP_39,1142,392,RM_25,1551,11,2025-04-16,4594,MAC_10,8,7614.8,67,561,Pending,1199.83,2,Rail,0.18,68.38,"Davidton, Indonesia"
2025-04-08,Aqua,SUP_32,1852,1894,RM_29,1619,3,2025-04-17,3994,MAC_9,0,4973.9,17,356,Completed,2773.89,4,Air,0.3,821.22,"New Annport, Indonesia"
2025-04-09,Beng Beng,SUP_40,1216,1063,RM_2,2179,13,2025-04-18,2057,MAC_15,43,536.01,61,1593,Pending,377.89,4,Rail,0.43,778.18,"East Mary, Indonesia"
2025-04-10,Kopiko,SUP_45,1532,1703,RM_18,1335,20,2025-04-19,3780,MAC_4,34,7658.36,37,4220,In-Transit,3738.24,4,Road,0.1,930.3,"Port Brandonton, Indonesia"
2025-04-11,Pocari Sweat,SUP_45,1176,476,RM_29,946,26,2025-04-20,1999,MAC_16,19,9136.31,18,1086,Pending,3072.98,2,Rail,0.27,127.36,"East Rodneystad, Indonesia"
2025-04-12,Pocari Sweat,SUP_7,1121,996,RM_9,562,6,2025-04-21,1968,MAC_18,7,6699.87,43,4864,Pending,1985.67,1,Rail,0.54,604.8,"Richardsonfort, Indonesia"
2025-04-13,Pocari Sweat,SUP_40,1091,1729,RM_9,809,17,2025-04-22,2415,MAC_9,6,5483.2,68,2367,Completed,1167.47,2,Sea,0.23,227.23,"Tonifort, Indonesia"
2025-04-14,Kopiko,SUP_48,1608,818,RM_26,2394,6,2025-04-23,3896,MAC_13,36,5816.12,26,1198,Pending,2727.96,4,Sea,0.69,405.45,"West Anthonyview, Indonesia"
2025-04-15,Beng Beng,SUP_25,686,400,RM_2,228,2,2025-04-24,1139,MAC_3,36,6587.71,42,1515,Completed,4780.25,2,Sea,0.35,272.44,"Lake Christopher, Indonesia"
2025-04-16,Kopiko,SUP_2,1767,392,RM_28,1833,11,2025-04-25,1865,MAC_9,19,9985.98,65,2677,Completed,3569.72,5,Road,0.09,454.8,"South Elizabethton, Indonesia"
2025-04-17,Bintang Beer,SUP_24,657,213,RM_2,2480,29,2025-04-26,772,MAC_18,4,1089.53,70,2785,Pending,1468.84,1,Rail,0.76,121.75,"Lake Deborah, Indonesia"
2025-04-18,Tolak Angin,SUP_8,1538,1678,RM_22,1198,29,2025-04-27,4272,MAC_4,11,701.24,46,496,Completed,3740.3,5,Rail,0.57,310.48,"Lyonsberg, Indonesia"
2025-04-19,Kopiko,SUP_26,1671,733,RM_12,1083,3,2025-04-28,2975,MAC_4,20,9659.6,22,1676,In-Transit,2569.8,4,Road,0.82,80.21,"Bettyhaven, Indonesia"
2025-04-20,Pocari Sweat,SUP_41,1255,640,RM_8,1213,17,2025-04-29,1308,MAC_11,19,4684.51,38,668,Completed,335.29,1,Air,0.36,496.91,"West Victoria, Indonesia"
2025-04-21,Beng Beng,SUP_33,741,1991,RM_9,2940,10,2025-04-30,4319,MAC_12,4,6317.36,49,1646,Completed,3125.93,5,Air,0.02,303.72,"Robertsburgh, Indonesia"
2025-04-22,Kecap ABC,SUP_24,778,973,RM_13,151,8,2025-05-01,4829,MAC_13,22,7657.69,64,4042,Pending,1246.08,2,Rail,0.05,594.41,"Sarahburgh, Indonesia"
2025-04-23,Pocari Sweat,SUP_38,1366,1621,RM_15,919,14,2025-05-02,3419,MAC_6,6,7549.91,23,3162,Pending,2107.33,3,Sea,0.8,461.88,"North Debbie, Indonesia"
2025-04-24,Bintang Beer,SUP_37,1860,1560,RM_16,2193,5,2025-05-03,1706,MAC_14,0,6648.34,17,4531,Completed,2444.49,2,Road,0.41,251.41,"East Lisa, Indonesia"
2025-04-25,Teh Botol Sosro,SUP_35,1935,1868,RM_17,1772,8,2025-05-04,4686,MAC_2,24,4982.97,41,2778,In-Transit,4016.61,4,Road,0.98,111.91,"South Paul, Indonesia"
2025-04-26,Kopiko,SUP_24,190,1652,RM_11,1415,11,2025-05-05,1632,MAC_16,18,5972.74,20,4710,In-Transit,2942.34,3,Sea,0.83,755.78,"West Jessica, Indonesia"
2025-04-27,SilverQueen,SUP_32,1469,1775,RM_8,2284,13,2025-05-06,1251,MAC_3,1,7431.64,78,3629,Completed,1766.47,1,Sea,0.02,636.8,"West Craig, Indonesia"
2025-04-28,Indomie Goreng,SUP_26,1014,612,RM_9,2309,3,2025-05-07,1004,MAC_11,11,8582.74,59,1112,Completed,3320.52,3,Sea,0.87,42.6,"Port Alexandraberg, Indonesia"
2025-04-29,SilverQueen,SUP_37,1487,1307,RM_7,1211,29,2025-05-08,678,MAC_9,41,1709.39,46,4951,Completed,1041.27,1,Rail,0.21,989.47,"Port Shawn, Indonesia"
2025-04-30,Indomie Goreng,SUP_19,1932,122,RM_23,1176,6,2025-05-09,1307,MAC_18,24,3140.61,54,3113,Completed,4131.68,5,Sea,0.49,646.07,"Brownton, Indonesia"
2025-05-01,Aqua,SUP_39,1245,1642,RM_5,2256,29,2025-05-10,2644,MAC_5,31,4277.15,78,4783,Pending,1087.01,5,Road,0.51,215.11,"Wellsstad, Indonesia"
2025-05-02,Pocari Sweat,SUP_28,458,1688,RM_6,2192,26,2025-05-11,708,MAC_4,47,6822.23,75,3614,Completed,2836.81,5,Sea,0.06,842.09,"Lake Mercedesbury, Indonesia"
2025-05-03,SilverQueen,SUP_30,1988,1867,RM_26,964,16,2025-05-12,4459,MAC_5,42,4258.88,35,2630,Completed,1105.13,5,Air,0.13,883.28,"New Joannahaven, Indonesia"
2025-05-04,Teh Botol Sosro,SUP_7,1929,1733,RM_14,1072,12,2025-05-13,543,MAC_12,17,2769.41,39,1493,In-Transit,1695.26,5,Rail,0.42,577.95,"Knightmouth, Indonesia"
2025-05-05,Kopiko,SUP_13,804,1376,RM_8,1717,3,2025-05-14,2683,MAC_18,30,814.86,86,74,Completed,2170.19,3,Sea,0.64,886.72,"Byrdshire, Indonesia"
2025-05-06,Tolak Angin,SUP_8,1237,173,RM_6,926,16,2025-05-15,3223,MAC_19,43,8503.83,47,387,Completed,1900.36,1,Sea,0.26,38.88,"Cynthiamouth, Indonesia"
2025-05-07,Pocari Sweat,SUP_46,518,1988,RM_4,417,20,2025-05-16,2475,MAC_3,8,4479.87,36,1505,Completed,4675.95,5,Rail,0.53,945.72,"Timothychester, Indonesia"
2025-05-08,SilverQueen,SUP_14,622,456,RM_1,866,6,2025-05-17,4481,MAC_3,20,3627.68,90,4635,Completed,1195.1,5,Sea,0.38,66.63,"South Petermouth, Indonesia"
2025-05-09,Kopiko,SUP_20,286,775,RM_18,2578,17,2025-05-18,4474,MAC_5,38,5542.85,60,975,Completed,982.73,1,Air,0.63,645.97,"Lake John, Indonesia"
2025-05-10,SilverQueen,SUP_32,1201,1489,RM_24,798,22,2025-05-19,1437,MAC_19,6,1667.74,24,4097,In-Transit,2635.93,3,Road,0.42,352.44,"East Kelly, Indonesia"
2025-05-11,Aqua,SUP_8,1705,221,RM_25,2533,9,2025-05-20,3089,MAC_19,12,4274.9,71,3609,Pending,4749.69,5,Air,0.85,48.92,"Tylerburgh, Indonesia"
2025-05-12,Bintang Beer,SUP_48,910,750,RM_14,1724,8,2025-05-21,4815,MAC_3,19,7641.96,39,839,Pending,2566.31,3,Air,0.98,930.0,"Smithborough, Indonesia"
2025-05-13,Beng Beng,SUP_46,1610,547,RM_1,1117,4,2025-05-22,3517,MAC_9,12,7493.12,41,1194,In-Transit,4800.93,5,Road,0.91,144.0,"New Bobbytown, Indonesia"
2025-05-14,Kecap ABC,SUP_39,1739,487,RM_9,1055,22,2025-05-23,1506,MAC_19,27,7833.02,59,2865,Completed,1032.74,3,Air,0.17,855.21,"Danielshaven, Indonesia"
2025-05-15,Kecap ABC,SUP_2,956,1468,RM_2,2684,9,2025-05-24,3106,MAC_9,36,4940.46,16,4906,In-Transit,150.26,4,Road,0.46,337.04,"North Markmouth, Indonesia"
2025-05-16,Bintang Beer,SUP_47,826,902,RM_3,152,6,2025-05-25,4245,MAC_14,24,4004.68,48,4220,Completed,1584.43,5,Sea,0.46,743.75,"North Alexisfurt, Indonesia"
2025-05-17,Bintang Beer,SUP_3,1753,2182,RM_4,2527,15,2025-05-26,2411,MAC_20,45,8398.68,70,4139,Pending,3227.17,5,Rail,0.84,261.68,"South Susan, Indonesia"
2025-05-18,Pocari Sweat,SUP_14,104,1290,RM_8,1713,3,2025-05-27,3307,MAC_4,47,2146.26,25,2379,Pending,3001.05,2,Road,0.36,587.6,"East Matthewburgh, Indonesia"
2025-05-19,Pocari Sweat,SUP_47,1789,1200,RM_5,2261,11,2025-05-28,4624,MAC_10,44,7388.81,84,3614,Pending,1284.45,2,Air,0.55,801.56,"New Robert, Indonesia"
2025-05-20,Aqua,SUP_33,1845,1500,RM_8,2023,19,2025-05-29,1261,MAC_19,25,8935.5,46,1771,Completed,3341.71,3,Sea,0.61,570.52,"Silvabury, Indonesia"
2025-05-21,Teh Botol Sosro,SUP_12,899,1867,RM_16,959,18,2025-05-30,4716,MAC_10,43,3218.45,62,2212,Completed,4168.21,2,Air,0.11,313.49,"West Mark, Indonesia"
2025-05-22,Kopiko,SUP_24,402,393,RM_11,1435,7,2025-05-31,514,MAC_3,32,2379.06,87,3429,In-Transit,3467.26,3,Sea,0.56,241.1,"Lake Robert, Indonesia"
2025-05-23,Teh Botol Sosro,SUP_1,189,1677,RM_17,357,18,2025-06-01,2767,MAC_16,39,5368.98,32,3886,Completed,3666.5,5,Air,0.25,183.06,"Santanachester, Indonesia"
2025-05-24,Pocari Sweat,SUP_31,661,272,RM_27,2292,25,2025-06-02,4902,MAC_1,39,2555.71,68,2810,Completed,1607.27,5,Sea,0.21,840.42,"Rossland, Indonesia"
2025-05-25,Tolak Angin,SUP_12,454,1286,RM_5,2650,18,2025-06-03,2205,MAC_12,26,8772.3,37,4806,Pending,2693.12,4,Sea,0.25,614.83,"Port Cynthiastad, Indonesia"
2025-05-26,Tolak Angin,SUP_4,301,1548,RM_27,2102,25,2025-06-04,3234,MAC_5,14,2821.96,78,4002,Completed,309.26,4,Air,0.1,513.59,"South Matthewton, Indonesia"
2025-05-27,Beng Beng,SUP_27,1053,403,RM_16,959,23,2025-06-05,4403,MAC_1,2,3482.68,97,3290,In-Transit,1859.5,2,Air,0.07,257.08,"Johnsonmouth, Indonesia"
2025-05-28,SilverQueen,SUP_29,1791,1946,RM_16,2761,26,2025-06-06,4200,MAC_12,28,8939.99,60,665,In-Transit,4097.04,5,Sea,0.65,439.42,"South Micheleport, Indonesia"
2025-05-29,Pocari Sweat,SUP_6,1218,765,RM_16,1413,20,2025-06-07,2896,MAC_13,30,2453.41,91,4071,Pending,3971.54,3,Air,0.94,623.86,"Williamside, Indonesia"
2025-05-30,Indomie Goreng,SUP_49,1714,1861,RM_21,1804,17,2025-06-08,4597,MAC_4,39,8905.45,77,1406,Completed,4709.92,2,Air,0.69,81.16,"Robertside, Indonesia"
2025-05-31,Teh Botol Sosro,SUP_2,794,1760,RM_19,2921,24,2025-06-09,1555,MAC_5,17,2493.13,96,1322,Pending,4846.94,4,Sea,0.31,367.11,"Port Richardton, Indonesia"
2025-06-01,Kopiko,SUP_19,925,1829,RM_1,361,3,2025-06-10,1833,MAC_3,23,9162.15,82,402,Pending,4866.1,1,Rail,0.34,247.11,"South Brianberg, Indonesia"
2025-06-02,Bintang Beer,SUP_45,1291,1449,RM_25,2687,6,2025-06-11,3836,MAC_9,38,3517.6,20,4536,In-Transit,871.17,3,Road,0.54,650.05,"Alisonborough, Indonesia"
2025-06-03,Kopiko,SUP_8,1112,1898,RM_22,1259,13,2025-06-12,2822,MAC_11,43,2839.23,44,4672,Pending,691.1,1,Sea,0.87,610.21,"Martinton, Indonesia"
2025-06-04,Kecap ABC,SUP_25,1821,1710,RM_7,1764,2,2025-06-13,1145,MAC_17,46,5033.3,20,4657,Pending,4387.9,2,Road,0.2,306.42,"North Todd, Indonesia"
2025-06-05,Pocari Sweat,SUP_50,1963,222,RM_23,1459,6,2025-06-14,2901,MAC_5,7,4007.62,80,2356,In-Transit,1977.37,2,Rail,0.47,51.21,"Lake Ashley, Indonesia"
2025-06-06,Aqua,SUP_25,529,1203,RM_13,589,9,2025-06-15,3316,MAC_2,28,2416.62,26,4371,Pending,1850.2,1,Air,0.5,190.98,"Priceland, Indonesia"
2025-06-07,Indomie Goreng,SUP_4,1965,1382,RM_26,2102,11,2025-06-16,3968,MAC_12,47,3714.36,64,4025,Pending,2714.99,2,Road,0.93,168.46,"Teresamouth, Indonesia"
2025-06-08,Tolak Angin,SUP_27,1808,267,RM_13,2369,4,2025-06-17,3321,MAC_18,36,7275.68,91,859,Completed,2311.92,2,Air,0.54,572.71,"Hayesshire, Indonesia"
2025-06-09,Kecap ABC,SUP_6,1773,628,RM_18,1459,7,2025-06-18,1110,MAC_12,36,8403.06,35,3628,Completed,1192.9,5,Sea,0.78,177.6,"Gonzalezhaven, Indonesia"
2025-06-10,Bintang Beer,SUP_4,1481,481,RM_5,1246,14,2025-06-19,1680,MAC_6,8,8297.24,56,1403,Completed,4238.6,3,Sea,0.09,487.51,"Lake Ericshire, Indonesia"
2025-06-11,Bintang Beer,SUP_12,821,1487,RM_18,1075,21,2025-06-20,4789,MAC_4,44,7689.76,35,2162,Completed,4555.38,4,Rail,0.33,618.38,"Port Mary, Indonesia"
2025-06-12,Indomie Goreng,SUP_22,1939,344,RM_15,1646,9,2025-06-21,3645,MAC_14,29,551.63,66,135,In-Transit,3762.78,5,Sea,0.61,880.77,"North Anthonytown, Indonesia"
2025-06-13,Tolak Angin,SUP_23,1855,2048,RM_20,2033,19,2025-06-22,2330,MAC_6,14,4552.74,90,4625,In-Transit,335.55,2,Air,0.68,252.58,"East Dawn, Indonesia"
2025-06-14,SilverQueen,SUP_3,801,169,RM_27,1863,6,2025-06-23,1324,MAC_2,39,2105.24,83,361,Completed,677.79,4,Air,0.89,194.05,"Thomasmouth, Indonesia"
2025-06-15,Bintang Beer,SUP_5,1919,1942,RM_18,2362,7,2025-06-24,4239,MAC_19,11,1198.02,88,3342,Pending,1795.45,2,Rail,0.59,181.52,"Bakerstad, Indonesia"
2025-06-16,Teh Botol Sosro,SUP_3,213,1876,RM_11,514,28,2025-06-25,3090,MAC_3,40,7490.88,57,2953,Pending,2827.88,3,Air,0.29,366.83,"South Timothy, Indonesia"
2025-06-17,Aqua,SUP_45,631,1452,RM_10,726,25,2025-06-26,512,MAC_9,26,8038.06,35,218,Pending,3086.62,2,Sea,0.54,652.69,"Melindaland, Indonesia"
2025-06-18,Tolak Angin,SUP_40,1723,1507,RM_16,2873,3,2025-06-27,3622,MAC_5,46,8238.86,50,2366,Completed,589.98,1,Air,0.71,675.14,"Lake David, Indonesia"
2025-06-19,Kecap ABC,SUP_22,604,1829,RM_17,2532,26,2025-06-28,1124,MAC_8,46,8957.95,37,1427,Pending,4805.18,1,Rail,0.78,218.85,"Richmondshire, Indonesia"
2025-06-20,Pocari Sweat,SUP_42,1449,924,RM_1,2091,8,2025-06-29,2527,MAC_20,30,6105.46,28,4216,In-Transit,2694.89,1,Road,0.94,139.92,"Port Stefanieland, Indonesia"
2025-06-21,Kecap ABC,SUP_38,1420,268,RM_29,752,17,2025-06-30,1805,MAC_16,12,9982.23,10,61,Completed,2215.56,1,Sea,0.19,454.19,"Lindaborough, Indonesia"
2025-06-22,Teh Botol Sosro,SUP_12,1491,1355,RM_3,790,11,2025-07-01,643,MAC_7,14,5095.37,43,2021,Completed,1036.48,4,Rail,0.66,149.78,"Bruceborough, Indonesia"
2025-06-23,Kopiko,SUP_17,963,1217,RM_13,612,21,2025-07-02,3327,MAC_8,4,8893.24,97,1005,Pending,4759.13,1,Air,0.2,814.79,"Suzanneburgh, Indonesia"
2025-06-24,Tolak Angin,SUP_24,1897,2083,RM_25,2544,11,2025-07-03,4329,MAC_7,41,1572.94,50,2810,Completed,2292.24,2,Air,0.32,93.04,"Samanthamouth, Indonesia"
2025-06-25,Aqua,SUP_36,1518,558,RM_12,909,3,2025-07-04,771,MAC_3,24,1914.77,97,3507,Pending,677.15,5,Rail,0.14,754.57,"Port Monica, Indonesia"
2025-06-26,Teh Botol Sosro,SUP_44,1153,618,RM_23,2432,9,2025-07-05,3623,MAC_6,11,6108.32,91,1437,Completed,3110.39,2,Road,0.77,52.22,"Dayberg, Indonesia"
2025-06-27,Beng Beng,SUP_38,486,1717,RM_25,499,3,2025-07-06,2541,MAC_20,48,1679.28,74,4994,Pending,1815.75,2,Rail,0.91,808.91,"North Ronald, Indonesia"
2025-06-28,SilverQueen,SUP_36,1067,235,RM_26,2821,3,2025-07-07,3142,MAC_17,8,1215.36,83,2057,Pending,4059.18,2,Sea,0.03,630.88,"South Kenneth, Indonesia"
2025-06-29,Kopiko,SUP_25,153,1985,RM_8,602,14,2025-07-08,2029,MAC_12,25,2362.61,13,816,Pending,2772.78,2,Rail,0.81,329.15,"Mezachester, Indonesia"
2025-06-30,Pocari Sweat,SUP_12,786,1565,RM_26,139,26,2025-07-09,3135,MAC_11,36,7981.6,23,576,Pending,617.93,5,Rail,0.24,411.46,"Lake Lukemouth, Indonesia"
2025-07-01,Kecap ABC,SUP_9,1078,1233,RM_17,448,5,2025-07-10,2913,MAC_8,8,9310.85,72,3055,Pending,3777.97,1,Road,0.49,676.88,"Jonesstad, Indonesia"
2025-07-02,Kecap ABC,SUP_3,861,862,RM_7,321,8,2025-07-11,1163,MAC_15,4,3667.94,30,3962,In-Transit,1592.87,3,Air,0.75,193.77,"South James, Indonesia"
2025-07-03,Tolak Angin,SUP_18,109,293,RM_28,1565,27,2025-07-12,952,MAC_11,45,9760.18,73,348,In-Transit,2100.4,4,Air,0.51,891.42,"Bakerbury, Indonesia"
2025-07-04,Teh Botol Sosro,SUP_42,1910,1047,RM_10,163,15,2025-07-13,3043,MAC_4,6,8190.73,35,2466,Pending,3900.66,5,Road,0.23,488.06,"North Neil, Indonesia"
2025-07-05,Tolak Angin,SUP_31,1388,1349,RM_2,1127,21,2025-07-14,4784,MAC_1,40,2648.02,78,1202,In-Transit,621.62,5,Sea,0.91,762.54,"Kristaport, Indonesia"
2025-07-06,Indomie Goreng,SUP_12,234,1383,RM_28,2067,6,2025-07-15,4131,MAC_13,30,6068.09,88,4062,Pending,4891.12,5,Rail,0.59,511.63,"Rileyfort, Indonesia"
2025-07-07,SilverQueen,SUP_17,672,2074,RM_23,1579,2,2025-07-16,4471,MAC_18,43,9827.04,33,4149,Pending,3540.22,4,Rail,0.93,457.76,"Port Holly, Indonesia"
2025-07-08,Pocari Sweat,SUP_11,625,1974,RM_27,1107,27,2025-07-17,1731,MAC_5,36,8563.47,19,318,In-Transit,1043.71,2,Air,0.85,474.92,"Kellyton, Indonesia"
2025-07-09,Aqua,SUP_49,357,1506,RM_28,1141,2,2025-07-18,3640,MAC_8,6,3951.91,90,4525,In-Transit,384.81,4,Road,0.88,369.49,"East Janice, Indonesia"
2025-07-10,Kopiko,SUP_19,1529,1682,RM_18,1123,27,2025-07-19,3105,MAC_19,4,3410.07,41,2424,Pending,2768.22,5,Sea,0.36,735.43,"South Matthewmouth, Indonesia"
2025-07-11,Indomie Goreng,SUP_23,543,1918,RM_23,1465,27,2025-07-20,3036,MAC_17,16,8282.91,82,2566,In-Transit,1958.36,2,Air,0.99,847.69,"New Craigberg, Indonesia"
2025-07-12,Kecap ABC,SUP_3,400,1781,RM_15,1133,20,2025-07-21,4006,MAC_12,10,5717.07,40,956,Completed,244.57,5,Road,0.85,855.85,"Codyville, Indonesia"
2025-07-13,Kecap ABC,SUP_14,1911,1084,RM_24,2006,7,2025-07-22,4116,MAC_15,36,2052.7,24,1749,In-Transit,3085.17,3,Road,0.34,129.93,"Lake Hannahhaven, Indonesia"
2025-07-14,Aqua,SUP_14,1149,678,RM_15,2929,17,2025-07-23,2349,MAC_4,35,3614.41,59,2059,Pending,1612.87,1,Sea,0.9,763.75,"Leetown, Indonesia"
2025-07-15,Aqua,SUP_12,1566,1637,RM_9,450,13,2025-07-24,4957,MAC_9,26,6787.22,12,3657,Completed,1677.71,1,Rail,0.76,207.96,"Timothychester, Indonesia"
2025-07-16,Kopiko,SUP_44,1114,494,RM_25,2246,2,2025-07-25,2269,MAC_20,0,1955.01,44,2910,In-Transit,894.64,5,Air,0.73,22.06,"West Meganburgh, Indonesia"
2025-07-17,Pocari Sweat,SUP_33,1063,2129,RM_14,2976,29,2025-07-26,748,MAC_12,0,7137.8,63,3478,In-Transit,787.85,2,Sea,0.01,282.7,"East Peterton, Indonesia"
2025-07-18,Indomie Goreng,SUP_37,1162,1224,RM_24,997,13,2025-07-27,3664,MAC_5,13,7244.32,86,2987,In-Transit,807.28,3,Rail,0.02,299.94,"New Sandrafort, Indonesia"
2025-07-19,Aqua,SUP_41,1369,240,RM_20,448,21,2025-07-28,3325,MAC_7,27,3072.09,95,3755,In-Transit,4441.69,3,Sea,0.69,811.69,"Markside, Indonesia"
2025-07-20,Pocari Sweat,SUP_12,1099,1291,RM_5,676,26,2025-07-29,3335,MAC_11,40,4281.29,80,2796,In-Transit,2712.08,2,Rail,0.28,744.97,"Port Brian, Indonesia"
2025-07-21,Aqua,SUP_24,1786,623,RM_13,1798,19,2025-07-30,3181,MAC_12,0,9386.78,93,1044,Pending,2400.19,2,Air,0.06,93.84,"Waltonshire, Indonesia"
2025-07-22,Pocari Sweat,SUP_29,1331,171,RM_6,2323,3,2025-07-31,736,MAC_10,7,7617.17,35,4968,In-Transit,3551.89,3,Air,0.29,332.7,"South Vincentmouth, Indonesia"
2025-07-23,Teh Botol Sosro,SUP_5,1788,775,RM_8,2194,19,2025-08-01,1131,MAC_11,44,7984.2,92,467,Completed,1666.86,1,Sea,0.84,258.79,"Smithland, Indonesia"
2025-07-24,Pocari Sweat,SUP_27,727,2179,RM_18,1341,11,2025-08-02,4218,MAC_18,40,5404.52,44,742,In-Transit,4128.9,1,Sea,0.47,599.5,"East Michael, Indonesia"
2025-07-25,Pocari Sweat,SUP_37,300,1263,RM_19,1344,11,2025-08-03,4185,MAC_6,46,2524.83,37,444,In-Transit,1066.26,3,Rail,0.62,546.1,"Port Steven, Indonesia"
2025-07-26,Aqua,SUP_27,1304,2037,RM_15,289,24,2025-08-04,3635,MAC_1,42,6116.93,25,4815,Pending,4033.05,4,Rail,0.8,682.12,"Lauraberg, Indonesia"
2025-07-27,Aqua,SUP_24,480,779,RM_19,185,24,2025-08-05,2773,MAC_15,25,7834.99,57,2258,Pending,374.63,3,Air,0.32,911.62,"Hartmanfurt, Indonesia"
2025-07-28,Beng Beng,SUP_47,1916,1041,RM_13,644,7,2025-08-06,2850,MAC_5,35,536.89,90,1272,Completed,868.51,5,Road,0.01,426.86,"Port Laurie, Indonesia"
2025-07-29,Kopiko,SUP_28,1297,522,RM_14,2053,3,2025-08-07,691,MAC_11,28,1580.87,97,106,Pending,4474.01,4,Road,0.32,659.36,"North Debraside, Indonesia"
2025-07-30,Tolak Angin,SUP_18,766,674,RM_18,2754,17,2025-08-08,1796,MAC_5,39,5005.79,78,670,Completed,634.14,2,Rail,0.96,919.17,"South Hollyfurt, Indonesia"
2025-07-31,Teh Botol Sosro,SUP_18,967,1856,RM_5,2477,6,2025-08-09,934,MAC_10,44,4653.36,85,3536,In-Transit,1303.23,3,Rail,0.48,546.26,"Craighaven, Indonesia"
2025-08-01,Aqua,SUP_5,1442,339,RM_4,2566,7,2025-08-10,3697,MAC_12,48,9831.69,31,2752,Pending,309.22,3,Air,0.57,315.2,"West Aliciahaven, Indonesia"
2025-08-02,Aqua,SUP_39,1238,1434,RM_22,634,23,2025-08-11,2751,MAC_11,3,1375.45,21,1700,In-Transit,3033.46,4,Road,0.76,408.87,"Lopezborough, Indonesia"
2025-08-03,Kecap ABC,SUP_20,402,907,RM_28,1172,27,2025-08-12,4313,MAC_1,41,3575.02,67,3677,In-Transit,1705.78,3,Road,0.11,757.07,"Schultzhaven, Indonesia"
2025-08-04,Aqua,SUP_14,241,2048,RM_14,943,23,2025-08-13,3391,MAC_18,1,8243.55,48,2015,Pending,3204.08,5,Sea,0.73,722.81,"Port Carlos, Indonesia"
2025-08-05,Kopiko,SUP_22,1914,340,RM_1,832,23,2025-08-14,3086,MAC_14,29,6318.06,45,3873,Pending,520.32,1,Sea,0.3,750.93,"Danielsberg, Indonesia"
2025-08-06,Teh Botol Sosro,SUP_32,627,783,RM_14,1125,2,2025-08-15,3661,MAC_5,46,5835.34,15,3189,Pending,2036.02,3,Sea,0.39,745.86,"Ashleeside, Indonesia"
2025-08-07,Kopiko,SUP_4,1271,2105,RM_17,2301,29,2025-08-16,4130,MAC_2,19,7541.41,57,4228,In-Transit,1921.22,1,Rail,0.27,921.25,"Andersonchester, Indonesia"
2025-08-08,Indomie Goreng,SUP_33,1624,456,RM_14,244,5,2025-08-17,1126,MAC_6,29,879.84,17,157,Pending,2730.48,2,Road,0.15,766.37,"East Lauraborough, Indonesia"
2025-08-09,Indomie Goreng,SUP_45,1510,2174,RM_30,1422,18,2025-08-18,2587,MAC_15,17,9501.17,79,3244,Completed,1545.66,2,Sea,0.36,856.88,"Johnfort, Indonesia"
